time,frequency,confidence
42.230,32.286,0.075320
42.240,33.112,0.066661
42.250,32.787,0.143185
42.260,32.786,0.224546
42.270,32.873,0.120928
42.280,32.869,0.081312
42.290,35.938,0.054459
42.300,154.892,0.021631
42.310,51.484,0.046549
42.320,51.928,0.069501
42.330,32.426,0.103359
42.340,32.510,0.162839
42.350,32.376,0.006424
42.360,32.260,0.006246
42.370,32.197,0.014059
42.380,32.208,0.014300
42.390,32.339,0.010847
42.400,32.723,0.006483
42.410,32.373,0.033294
42.420,31.968,0.067291
42.430,32.329,0.014693
42.440,33.910,0.030952
42.450,32.274,0.016349
42.460,32.091,0.039424
42.470,32.156,0.093068
42.480,32.230,0.272812
42.490,33.033,0.170499
42.500,36.128,0.197883
42.510,36.972,0.124717
42.520,33.091,0.276153
42.530,33.838,0.340726
42.540,39.337,0.034183
42.550,55.286,0.011910
42.560,55.235,0.024846
42.570,33.040,0.029152
42.580,32.409,0.029704
42.590,40.701,0.066062
42.600,39.887,0.108490
42.610,39.937,0.464696
42.620,39.906,0.045711
42.630,32.332,0.099197
42.640,32.639,0.042379
42.650,101.631,0.016493
42.660,52.124,0.033497
42.670,32.671,0.147726
42.680,46.983,0.051291
42.690,48.846,0.171342
42.700,49.719,0.041904
42.710,36.018,0.032096
42.720,116.593,0.004062
42.730,32.130,0.007170
42.740,37.830,0.026219
42.750,37.829,0.052158
42.760,37.752,0.033289
42.770,37.548,0.013388
42.780,74.764,0.040929
42.790,36.566,0.069461
42.800,36.065,0.107660
42.810,32.871,0.006497
42.820,55.415,0.005669
42.830,1220.876,0.008815
42.840,32.106,0.012659
42.850,33.322,0.022970
42.860,33.100,0.017287
42.870,1861.626,0.054459
42.880,1858.053,0.054607
42.890,32.938,0.123623
42.900,32.964,0.151863
42.910,32.322,0.048376
42.920,57.097,0.016497
42.930,57.436,0.023798
42.940,42.580,0.103291
42.950,42.924,0.254556
42.960,276.724,0.195339
42.970,47.154,0.168138
42.980,32.355,0.049319
42.990,32.309,0.029186
43.000,35.492,0.044213
43.010,36.417,0.152567
43.020,36.037,0.341386
43.030,43.573,0.068967
43.040,32.275,0.007670
43.050,32.232,0.021462
43.060,34.498,0.610624
43.070,33.508,0.029895
43.080,32.426,0.007693
43.090,150.681,0.008039
43.100,34.053,0.040867
43.110,34.492,0.487737
43.120,34.684,0.471751
43.130,37.240,0.055468
43.140,38.139,0.048040
43.150,157.454,0.034003
43.160,161.450,0.109005
43.170,166.759,0.302424
43.180,168.961,0.497024
43.190,32.344,0.008551
43.200,32.197,0.024669
43.210,32.126,0.198734
43.220,32.763,0.145002
43.230,33.076,0.145687
43.240,55.548,0.260443
43.250,54.959,0.085773
43.260,32.383,0.184704
43.270,32.215,0.099986
43.280,49.046,0.058407
43.290,48.794,0.059178
43.300,32.396,0.028244
43.310,32.861,0.024044
43.320,38.241,0.017818
43.330,37.862,0.027823
43.340,37.594,0.085151
43.350,1863.629,0.072061
43.360,32.606,0.055059
43.370,32.827,0.161956
43.380,32.881,0.319558
43.390,33.569,0.079661
43.400,37.052,0.255418
43.410,33.311,0.143850
43.420,33.090,0.150178
43.430,33.010,0.075895
43.440,32.698,0.052091
43.450,32.467,0.087674
43.460,32.076,0.021929
43.470,32.366,0.025843
43.480,32.467,0.043014
43.490,945.943,0.011261
43.500,949.713,0.009198
43.510,1933.721,0.008295
43.520,32.296,0.011322
43.530,32.835,0.067791
43.540,32.837,0.209639
43.550,32.947,0.215092
43.560,33.306,0.159360
43.570,32.964,0.021675
43.580,32.735,0.108485
43.590,32.254,0.049586
43.600,32.530,0.022747
43.610,32.765,0.008020
43.620,891.598,0.013478
43.630,1843.368,0.007494
43.640,31.967,0.138545
43.650,31.910,0.078334
43.660,32.346,0.037631
43.670,33.949,0.257777
43.680,34.223,0.126134
43.690,35.960,0.110938
43.700,35.431,0.237660
43.710,35.421,0.182406
43.720,32.660,0.030634
43.730,33.311,0.131999
43.740,34.043,0.300974
43.750,34.350,0.573025
43.760,33.792,0.490490
43.770,33.113,0.274772
43.780,32.791,0.092714
43.790,46.683,0.197641
43.800,48.821,0.022580
43.810,50.938,0.066601
43.820,51.731,0.073433
43.830,54.190,0.057498
43.840,1235.048,0.033554
43.850,114.564,0.002130
43.860,978.205,0.003066
43.870,32.853,0.033353
43.880,38.955,0.183895
43.890,39.028,0.571801
43.900,39.298,0.320184
43.910,39.250,0.267889
43.920,33.490,0.345379
43.930,33.154,0.623626
43.940,32.730,0.381266
43.950,32.984,0.486873
43.960,33.209,0.015384
43.970,51.822,0.042660
43.980,32.222,0.025341
43.990,32.612,0.080620
44.000,32.907,0.058883
44.010,32.875,0.043171
44.020,33.003,0.096838
44.030,32.890,0.015198
44.040,33.005,0.004263
44.050,1212.650,0.005972
44.060,1217.817,0.010402
44.070,1233.550,0.009470
44.080,1252.515,0.008063
44.090,1255.292,0.019847
44.100,1245.788,0.025610
44.110,1250.939,0.027677
44.120,1278.284,0.028821
44.130,1320.576,0.010462
44.140,1243.836,0.011102
44.150,1930.980,0.005906
44.160,1243.078,0.008008
44.170,1226.180,0.012244
44.180,50.384,0.020176
44.190,1225.698,0.022269
44.200,32.273,0.018927
44.210,32.139,0.011920
44.220,32.167,0.004242
44.230,51.803,0.026531
44.240,37.897,0.059127
44.250,39.524,0.076576
44.260,39.419,0.013480
44.270,33.453,0.107685
44.280,33.635,0.369237
44.290,54.626,0.022158
44.300,54.389,0.015850
44.310,39.224,0.005696
44.320,38.961,0.030089
44.330,32.331,0.009218
44.340,32.199,0.007809
44.350,32.215,0.015077
44.360,32.329,0.004660
44.370,1113.705,0.011202
44.380,1020.574,0.036674
44.390,1004.471,0.018619
44.400,995.409,0.010105
44.410,1024.135,0.006569
44.420,1010.725,0.015384
44.430,1021.132,0.011209
44.440,591.443,0.019639
44.450,84.984,0.044621
44.460,85.398,0.124125
44.470,33.302,0.145284
44.480,33.348,0.413795
44.490,32.812,0.007042
44.500,1113.336,0.011608
44.510,32.216,0.026551
44.520,32.284,0.226010
44.530,32.519,0.084086
44.540,32.899,0.036445
44.550,42.338,0.212391
44.560,42.220,0.740150
44.570,42.250,0.214594
44.580,32.291,0.140605
44.590,32.293,0.044756
44.600,32.146,0.034526
44.610,32.229,0.026174
44.620,32.742,0.032202
44.630,32.675,0.374352
44.640,32.493,0.063623
44.650,471.019,0.084132
44.660,467.550,0.113394
44.670,35.768,0.016246
44.680,42.231,0.019555
44.690,36.109,0.043915
44.700,203.236,0.036756
44.710,395.214,0.030508
44.720,37.361,0.032388
44.730,32.751,0.042660
44.740,32.828,0.143198
44.750,32.439,0.080112
44.760,33.097,0.107728
44.770,33.160,0.022728
44.780,935.192,0.022666
44.790,939.150,0.037244
44.800,1863.277,0.059685
44.810,1873.680,0.018971
44.820,35.523,0.020582
44.830,49.230,0.039734
44.840,32.885,0.038704
44.850,33.849,0.190324
44.860,33.520,0.063956
44.870,55.274,0.023172
44.880,53.745,0.067592
44.890,53.822,0.033066
44.900,54.535,0.011021
44.910,32.836,0.009618
44.920,1826.423,0.007940
44.930,32.696,0.006984
44.940,32.936,0.072327
44.950,32.859,0.299775
44.960,32.817,0.133561
44.970,32.889,0.053898
44.980,33.338,0.055612
44.990,33.300,0.397967
45.000,33.694,0.446583
45.010,33.068,0.140551
45.020,40.010,0.064098
45.030,40.265,0.021219
45.040,32.718,0.026389
45.050,33.881,0.043182
45.060,33.488,0.010751
45.070,33.726,0.009259
45.080,33.173,0.024871
45.090,32.275,0.004164
45.100,32.066,0.011198
45.110,33.047,0.031936
45.120,32.995,0.182226
45.130,33.148,0.453586
45.140,32.928,0.042070
45.150,55.584,0.030896
45.160,55.413,0.197378
45.170,55.112,0.218550
45.180,54.590,0.038763
45.190,33.987,0.025612
45.200,34.020,0.207468
45.210,34.030,0.273645
45.220,32.914,0.288906
45.230,32.664,0.180507
45.240,59.409,0.117546
45.250,60.451,0.066345
45.260,33.330,0.045555
45.270,33.366,0.042081
45.280,33.520,0.040524
45.290,33.859,0.194806
45.300,33.911,0.241951
45.310,33.474,0.141440
45.320,33.025,0.118476
45.330,46.289,0.465920
45.340,46.466,0.227014
45.350,51.304,0.130058
45.360,51.905,0.062503
45.370,43.763,0.089670
45.380,43.643,0.194788
45.390,34.347,0.086389
45.400,34.321,0.288505
45.410,33.866,0.225854
45.420,34.412,0.080446
45.430,32.893,0.442753
45.440,32.990,0.728608
45.450,32.320,0.341219
45.460,35.877,0.214235
45.470,35.654,0.561563
45.480,33.113,0.045288
45.490,44.828,0.073935
45.500,44.553,0.520015
45.510,44.410,0.168723
45.520,32.581,0.034540
45.530,33.529,0.015914
45.540,34.339,0.007544
45.550,84.617,0.030865
45.560,84.789,0.016264
45.570,32.288,0.007661
45.580,32.242,0.003448
45.590,1165.693,0.009370
45.600,32.278,0.034006
45.610,32.403,0.036187
45.620,32.451,0.016630
45.630,32.734,0.004329
45.640,33.671,0.017426
45.650,37.550,0.102842
45.660,37.239,0.070715
45.670,33.459,0.036537
45.680,33.385,0.712390
45.690,33.325,0.464626
45.700,48.338,0.065487
45.710,48.729,0.153154
45.720,48.552,0.039303
45.730,48.774,0.195662
45.740,48.166,0.103790
45.750,47.643,0.145898
45.760,38.850,0.221011
45.770,38.426,0.325821
45.780,39.148,0.038409
45.790,46.792,0.103733
45.800,45.567,0.154979
45.810,43.826,0.036797
45.820,43.680,0.040991
45.830,54.323,0.011129
45.840,32.652,0.025029
45.850,174.191,0.024855
45.860,34.209,0.068947
45.870,33.338,0.101116
45.880,33.530,0.089456
45.890,32.852,0.329493
45.900,33.458,0.387879
45.910,32.282,0.201613
45.920,40.739,0.126045
45.930,37.731,0.096742
45.940,32.365,0.014643
45.950,32.168,0.024739
45.960,155.170,0.052927
45.970,37.469,0.077356
45.980,34.905,0.231240
45.990,35.890,0.060614
46.000,36.580,0.040922
46.010,39.567,0.117406
46.020,39.721,0.086216
46.030,80.625,0.018677
46.040,39.643,0.014204
46.050,1829.652,0.013292
46.060,1820.173,0.005503
46.070,922.288,0.020446
46.080,36.953,0.017984
46.090,33.191,0.024465
46.100,33.379,0.125756
46.110,32.731,0.319807
46.120,33.166,0.161658
46.130,40.106,0.030641
46.140,34.157,0.043583
46.150,42.560,0.017256
46.160,38.335,0.060279
46.170,35.657,0.043754
46.180,34.242,0.015024
46.190,33.021,0.010907
46.200,32.675,0.020853
46.210,32.472,0.112326
46.220,32.885,0.110937
46.230,35.237,0.771313
46.240,35.449,0.138476
46.250,32.568,0.031462
46.260,32.566,0.245516
46.270,32.750,0.075667
46.280,36.112,0.084853
46.290,35.923,0.100850
46.300,32.323,0.023692
46.310,33.974,0.019908
46.320,1303.755,0.016158
46.330,1299.502,0.006890
46.340,32.374,0.003772
46.350,32.382,0.023646
46.360,32.556,0.120443
46.370,32.746,0.035311
46.380,445.133,0.074032
46.390,448.566,0.024415
46.400,935.799,0.070315
46.410,941.710,0.031186
46.420,940.454,0.018399
46.430,941.858,0.011616
46.440,957.538,0.008402
46.450,39.504,0.132306
46.460,55.202,0.005998
46.470,33.844,0.010394
46.480,33.167,0.047267
46.490,32.991,0.036302
46.500,32.286,0.064116
46.510,32.089,0.017611
46.520,432.738,0.016008
46.530,42.413,0.017240
46.540,42.552,0.043249
46.550,32.859,0.105630
46.560,32.784,0.120058
46.570,121.786,0.012367
46.580,642.769,0.029628
46.590,1111.715,0.003885
46.600,34.090,0.014156
46.610,35.921,0.012658
46.620,35.592,0.297372
46.630,33.347,0.073091
46.640,33.249,0.042015
46.650,40.274,0.041623
46.660,40.298,0.198670
46.670,32.793,0.009100
46.680,39.646,0.011035
46.690,39.927,0.012036
46.700,32.277,0.007012
46.710,55.739,0.029979
46.720,40.433,0.019410
46.730,55.742,0.011902
46.740,37.119,0.014621
46.750,36.361,0.024536
46.760,49.955,0.014831
46.770,51.573,0.013655
46.780,139.190,0.009731
46.790,56.460,0.002495
46.800,1837.836,0.006439
46.810,33.163,0.031731
46.820,32.880,0.017354
46.830,1320.669,0.011845
46.840,1235.729,0.018968
46.850,1237.292,0.018073
46.860,1312.264,0.007679
46.870,1317.581,0.005712
46.880,1319.849,0.008353
46.890,1983.635,0.012596
46.900,1985.135,0.046604
46.910,1976.659,0.015906
46.920,1962.331,0.008451
46.930,56.286,0.012533
46.940,1325.815,0.007624
46.950,1337.728,0.011869
46.960,1249.502,0.010477
46.970,34.707,0.006193
46.980,34.385,0.052961
46.990,39.473,0.049317
47.000,39.354,0.289368
47.010,39.124,0.063997
47.020,32.099,0.009861
47.030,32.058,0.004621
47.040,1117.885,0.005630
47.050,1703.626,0.008983
47.060,1208.212,0.007036
47.070,49.149,0.020736
47.080,47.852,0.011272
47.090,32.250,0.033161
47.100,32.824,0.017911
47.110,32.918,0.008055
47.120,33.672,0.062724
47.130,33.166,0.038611
47.140,78.607,0.013948
47.150,36.365,0.024482
47.160,36.014,0.026655
47.170,178.367,0.009747
47.180,32.792,0.029782
47.190,33.039,0.111479
47.200,78.037,0.014921
47.210,35.044,0.022808
47.220,34.833,0.080757
47.230,33.705,0.009642
47.240,32.777,0.031058
47.250,1855.593,0.025993
47.260,1853.891,0.046402
47.270,1867.478,0.019945
47.280,53.881,0.013162
47.290,54.395,0.033441
47.300,1863.796,0.012726
47.310,1870.686,0.011956
47.320,35.240,0.043402
47.330,33.932,0.009958
47.340,1220.057,0.019056
47.350,1224.257,0.018774
47.360,1235.858,0.009698
47.370,1236.726,0.002723
47.380,33.497,0.030246
47.390,33.767,0.092578
47.400,32.835,0.010294
47.410,45.984,0.013867
47.420,33.765,0.132945
47.430,34.232,0.232653
47.440,1324.760,0.015568
47.450,1071.281,0.004695
47.460,1984.177,0.005961
47.470,1988.553,0.005985
47.480,1992.033,0.005071
47.490,1990.394,0.002353
47.500,1051.406,0.001371
47.510,1052.883,0.001569
47.520,1052.778,0.000870
47.530,1053.284,0.001354
47.540,1426.888,0.003668
47.550,1429.366,0.011505
47.560,35.069,0.004149
47.570,35.018,0.009344
47.580,34.501,0.010189
47.590,967.272,0.004628
47.600,964.211,0.008095
47.610,965.239,0.004853
47.620,970.639,0.008882
47.630,1186.467,0.033864
47.640,1671.526,0.031806
47.650,1297.762,0.039815
47.660,1654.196,0.044484
47.670,1642.994,0.029389
47.680,1636.348,0.027772
47.690,1177.074,0.055032
47.700,1169.461,0.028518
47.710,1156.053,0.015008
47.720,1140.343,0.003822
47.730,1123.093,0.001193
47.740,551.583,0.000979
47.750,1094.603,0.000758
47.760,1090.046,0.001252
47.770,1086.343,0.001780
47.780,1079.242,0.001526
47.790,1073.395,0.001271
47.800,1065.669,0.001124
47.810,1063.062,0.001022
47.820,1062.851,0.001612
47.830,1063.684,0.002675
47.840,1066.759,0.001588
47.850,1065.855,0.002337
47.860,1056.148,0.013500
47.870,1076.030,0.002769
47.880,1149.159,0.004157
47.890,1969.085,0.003570
47.900,1962.746,0.009136
47.910,1931.558,0.013683
47.920,1288.555,0.016276
47.930,1337.535,0.016925
47.940,1340.079,0.082091
47.950,1336.389,0.140853
47.960,1332.752,0.195509
47.970,1333.811,0.224175
47.980,1331.776,0.151129
47.990,1322.873,0.109551
48.000,1308.092,0.082670
48.010,1303.862,0.074231
48.020,1297.480,0.082195
48.030,1304.156,0.160743
48.040,1304.368,0.096762
48.050,1305.842,0.049697
48.060,657.711,0.031353
48.070,1645.713,0.029965
48.080,1176.887,0.033034
48.090,1170.215,0.044626
48.100,1163.458,0.029967
48.110,1156.595,0.008193
48.120,1129.161,0.001604
48.130,548.962,0.001287
48.140,548.002,0.001237
48.150,1090.599,0.001414
48.160,1085.139,0.001425
48.170,1074.950,0.001383
48.180,1406.412,0.001571
48.190,1057.544,0.001173
48.200,1983.611,0.001873
48.210,1984.366,0.005688
48.220,1986.707,0.023800
48.230,1988.657,0.043861
48.240,1981.369,0.020199
48.250,1970.827,0.014612
48.260,1962.744,0.013402
48.270,1950.236,0.005575
48.280,1938.593,0.008358
48.290,1918.637,0.009171
48.300,1896.837,0.007932
48.310,1880.795,0.004288
48.320,1863.808,0.001687
48.330,1858.917,0.000659
48.340,1861.077,0.000359
48.350,1181.269,0.000997
48.360,1175.088,0.005239
48.370,1753.719,0.004355
48.380,1749.585,0.004009
48.390,1740.682,0.003440
48.400,1718.966,0.004505
48.410,1704.384,0.012054
48.420,1697.968,0.012652
48.430,1679.229,0.004805
48.440,1663.110,0.003045
48.450,1661.055,0.002990
48.460,1116.886,0.001936
48.470,1094.005,0.001738
48.480,1175.097,0.001538
48.490,1193.575,0.001739
48.500,1181.756,0.003977
48.510,883.626,0.006473
48.520,1159.931,0.017270
48.530,1114.145,0.009481
48.540,32.484,0.012024
48.550,33.386,0.006331
48.560,1099.640,0.028055
48.570,548.992,0.131791
48.580,553.151,0.024990
48.590,1953.514,0.014838
48.600,1969.059,0.032914
48.610,1973.128,0.024475
48.620,1971.398,0.012453
48.630,1958.136,0.006616
48.640,973.366,0.004696
48.650,1955.755,0.005366
48.660,1965.538,0.020633
48.670,1964.320,0.015022
48.680,1058.863,0.005422
48.690,978.209,0.003782
48.700,986.393,0.005727
48.710,1958.590,0.003904
48.720,1967.249,0.004292
48.730,1954.063,0.002667
48.740,975.624,0.004577
48.750,982.566,0.011792
48.760,1960.357,0.010206
48.770,1967.919,0.008921
48.780,1960.897,0.007090
48.790,975.528,0.004120
48.800,982.226,0.015401
48.810,1972.809,0.036364
48.820,1974.978,0.033024
48.830,1051.836,0.007917
48.840,1060.389,0.007104
48.850,1960.658,0.015412
48.860,1970.059,0.059103
48.870,1975.486,0.088678
48.880,1973.595,0.043228
48.890,1960.806,0.023924
48.900,1969.305,0.007741
48.910,1955.825,0.025721
48.920,1962.496,0.032769
48.930,1962.449,0.011149
48.940,1049.104,0.003602
48.950,1953.349,0.003399
48.960,1954.664,0.023019
48.970,1973.225,0.065335
48.980,1972.866,0.050172
48.990,1959.484,0.025039
49.000,1406.397,0.010122
49.010,976.242,0.006167
49.020,1948.172,0.006408
49.030,1946.366,0.012091
49.040,1963.836,0.002991
49.050,1399.959,0.002214
49.060,972.194,0.004575
49.070,1313.498,0.006282
49.080,393.314,0.009504
49.090,1311.119,0.008047
49.100,1200.456,0.008660
49.110,1192.666,0.007175
49.120,32.530,0.005148
49.130,32.851,0.037618
49.140,50.459,0.051622
49.150,34.223,0.175212
49.160,34.606,0.041037
49.170,35.247,0.016791
49.180,126.775,0.007269
49.190,34.152,0.007942
49.200,39.366,0.210652
49.210,39.747,0.315487
49.220,32.818,0.033606
49.230,33.091,0.149810
49.240,33.275,0.285229
49.250,33.793,0.190832
49.260,43.168,0.376930
49.270,42.736,0.192228
49.280,32.785,0.075103
49.290,33.531,0.151267
49.300,33.365,0.372804
49.310,34.077,0.096289
49.320,39.958,0.111975
49.330,41.025,0.010980
49.340,55.187,0.027962
49.350,55.236,0.042313
49.360,285.811,0.240743
49.370,287.484,0.060117
49.380,41.664,0.009511
49.390,397.645,0.021906
49.400,34.414,0.036935
49.410,33.115,0.180114
49.420,32.885,0.636615
49.430,33.719,0.500228
49.440,35.070,0.480754
49.450,34.993,0.646137
49.460,33.532,0.221397
49.470,33.010,0.064034
49.480,33.492,0.080893
49.490,34.175,0.122427
49.500,33.555,0.066461
49.510,33.219,0.076764
49.520,55.661,0.018114
49.530,141.037,0.038049
49.540,49.668,0.049893
49.550,32.779,0.136030
49.560,32.305,0.017700
49.570,35.580,0.029926
49.580,89.397,0.125530
49.590,90.457,0.033657
49.600,49.548,0.030982
49.610,32.085,0.039312
49.620,32.038,0.006102
49.630,35.538,0.006648
49.640,35.520,0.032142
49.650,139.128,0.030751
49.660,134.841,0.022801
49.670,32.872,0.027244
49.680,32.585,0.056531
49.690,54.600,0.016323
49.700,55.206,0.103378
49.710,56.653,0.057533
49.720,33.475,0.091577
49.730,32.409,0.151032
49.740,32.123,0.054155
49.750,51.081,0.013887
49.760,52.561,0.096857
49.770,53.925,0.068375
49.780,53.413,0.179181
49.790,53.449,0.107896
49.800,39.344,0.069280
49.810,39.176,0.449264
49.820,33.374,0.069597
49.830,32.405,0.019594
49.840,992.977,0.002975
49.850,32.989,0.005066
49.860,33.264,0.011937
49.870,33.849,0.088485
49.880,35.100,0.022752
49.890,55.294,0.015728
49.900,32.661,0.045676
49.910,163.161,0.011925
49.920,52.176,0.109017
49.930,36.154,0.168089
49.940,37.873,0.132667
49.950,40.642,0.016958
49.960,32.107,0.053335
49.970,32.365,0.011694
49.980,33.648,0.091288
49.990,34.008,0.069487
50.000,33.517,0.031273
50.010,55.634,0.042891
50.020,65.022,0.139534
50.030,32.322,0.176064
50.040,32.961,0.368787
50.050,34.021,0.654550
50.060,34.082,0.734479
50.070,33.755,0.138169
50.080,49.423,0.172904
50.090,33.268,0.024083
50.100,35.040,0.159169
50.110,36.113,0.157664
50.120,49.179,0.015534
50.130,32.052,0.068092
50.140,32.139,0.008510
50.150,32.283,0.003765
50.160,33.524,0.090550
50.170,32.275,0.229866
50.180,32.386,0.013606
50.190,55.235,0.018422
50.200,54.401,0.045717
50.210,32.139,0.021349
50.220,32.220,0.157551
50.230,32.125,0.151460
50.240,32.806,0.110461
50.250,39.483,0.125262
50.260,32.914,0.050042
50.270,33.388,0.378031
50.280,33.301,0.088032
50.290,35.376,0.012868
50.300,32.140,0.011371
50.310,32.087,0.043311
50.320,32.371,0.419097
50.330,32.559,0.465177
50.340,33.029,0.746548
50.350,32.742,0.071321
50.360,32.134,0.081463
50.370,32.323,0.018971
50.380,32.829,0.324674
50.390,32.635,0.150133
50.400,32.110,0.049389
50.410,32.139,0.027461
50.420,43.843,0.010264
